36,spectral_clustering,sklearn.cluster.spectral_clustering,https://scikit-learn.org/stable/modules/generated/sklearn.cluster.spectral_clustering.html,1,sklearn.cluster.spectral_clustering
37,ward_tree,sklearn.cluster.ward_tree,https://scikit-learn.org/stable/modules/generated/sklearn.cluster.ward_tree.html,1,sklearn.cluster.ward_tree
38,SpectralBiclustering,sklearn.cluster.bicluster.SpectralBiclustering,https://scikit-learn.org/stable/modules/generated/sklearn.cluster.bicluster.SpectralBiclustering.html,1,sklearn.cluster.bicluster.SpectralBiclustering
39,SpectralCoclustering,sklearn.cluster.bicluster.SpectralCoclustering,https://scikit-learn.org/stable/modules/generated/sklearn.cluster.bicluster.SpectralCoclustering.html,1,sklearn.cluster.bicluster.SpectralCoclustering
40,ColumnTransformer,sklearn.compose.ColumnTransformer,https://scikit-learn.org/stable/modules/generated/sklearn.compose.ColumnTransformer.html,1,sklearn.compose.ColumnTransformer
41,TransformedTargetRegressor,sklearn.compose.TransformedTargetRegressor,https://scikit-learn.org/stable/modules/generated/sklearn.compose.TransformedTargetRegressor.html,1,sklearn.compose.TransformedTargetRegressor
42,make_column_transformer,sklearn.compose.make_column_transformer,https://scikit-learn.org/stable/modules/generated/sklearn.compose.make_column_transformer.html,1,sklearn.compose.make_column_transformer
43,EmpiricalCovariance,sklearn.covariance.EmpiricalCovariance,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.EmpiricalCovariance.html,1,sklearn.covariance.EmpiricalCovariance
44,EllipticEnvelope,sklearn.covariance.EllipticEnvelope,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.EllipticEnvelope.html,1,sklearn.covariance.EllipticEnvelope
45,GraphicalLasso,sklearn.covariance.GraphicalLasso,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.GraphicalLasso.html,1,sklearn.covariance.GraphicalLasso
46,GraphicalLassoCV,sklearn.covariance.GraphicalLassoCV,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.GraphicalLassoCV.html,1,sklearn.covariance.GraphicalLassoCV
47,LedoitWolf,sklearn.covariance.LedoitWolf,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.LedoitWolf.html,1,sklearn.covariance.LedoitWolf
48,MinCovDet,sklearn.covariance.MinCovDet,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.MinCovDet.html,1,sklearn.covariance.MinCovDet
49,OAS,sklearn.covariance.OAS,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.OAS.html,1,sklearn.covariance.OAS
50,ShrunkCovariance,sklearn.covariance.ShrunkCovariance,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.ShrunkCovariance.html,1,sklearn.covariance.ShrunkCovariance
51,empirical_covariance,sklearn.covariance.empirical_covariance,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.empirical_covariance.html,1,sklearn.covariance.empirical_covariance
52,graphical_lasso,sklearn.covariance.graphical_lasso,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.graphical_lasso.html,1,sklearn.covariance.graphical_lasso
53,ledoit_wolf,sklearn.covariance.ledoit_wolf,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.ledoit_wolf.html,1,sklearn.covariance.ledoit_wolf
54,oas,sklearn.covariance.oas,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.oas.html,1,sklearn.covariance.oas
55,shrunk_covariance,sklearn.covariance.shrunk_covariance,https://scikit-learn.org/stable/modules/generated/sklearn.covariance.shrunk_covariance.html,1,sklearn.covariance.shrunk_covariance
56,CCA,sklearn.cross_decomposition.CCA,https://scikit-learn.org/stable/modules/generated/sklearn.cross_decomposition.CCA.html,1,sklearn.cross_decomposition.CCA
57,PLSCanonical,sklearn.cross_decomposition.PLSCanonical,https://scikit-learn.org/stable/modules/generated/sklearn.cross_decomposition.PLSCanonical.html,1,sklearn.cross_decomposition.PLSCanonical
58,PLSRegression,sklearn.cross_decomposition.PLSRegression,https://scikit-learn.org/stable/modules/generated/sklearn.cross_decomposition.PLSRegression.html,1,sklearn.cross_decomposition.PLSRegression
59,PLSSVD,sklearn.cross_decomposition.PLSSVD,https://scikit-learn.org/stable/modules/generated/sklearn.cross_decomposition.PLSSVD.html,1,sklearn.cross_decomposition.PLSSVD
60,clear_data_home,sklearn.datasets.clear_data_home,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.clear_data_home.html,1,sklearn.datasets.clear_data_home
61,dump_svmlight_file,sklearn.datasets.dump_svmlight_file,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.dump_svmlight_file.html,1,sklearn.datasets.dump_svmlight_file
62,fetch_20newsgroups,sklearn.datasets.fetch_20newsgroups,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_20newsgroups.html,1,sklearn.datasets.fetch_20newsgroups
63,fetch_20newsgroups_vectorized,sklearn.datasets.fetch_20newsgroups_vectorized,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_20newsgroups_vectorized.html,1,sklearn.datasets.fetch_20newsgroups_vectorized
64,fetch_california_housing,sklearn.datasets.fetch_california_housing,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_california_housing.html,1,sklearn.datasets.fetch_california_housing
65,fetch_covtype,sklearn.datasets.fetch_covtype,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_covtype.html,1,sklearn.datasets.fetch_covtype
66,fetch_kddcup99,sklearn.datasets.fetch_kddcup99,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_kddcup99.html,1,sklearn.datasets.fetch_kddcup99
67,fetch_lfw_pairs,sklearn.datasets.fetch_lfw_pairs,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_lfw_pairs.html,1,sklearn.datasets.fetch_lfw_pairs
68,fetch_lfw_people,sklearn.datasets.fetch_lfw_people,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_lfw_people.html,1,sklearn.datasets.fetch_lfw_people
69,fetch_olivetti_faces,sklearn.datasets.fetch_olivetti_faces,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_olivetti_faces.html,1,sklearn.datasets.fetch_olivetti_faces
70,fetch_openml,sklearn.datasets.fetch_openml,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_openml.html,1,sklearn.datasets.fetch_openml
71,fetch_rcv1,sklearn.datasets.fetch_rcv1,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_rcv1.html,1,sklearn.datasets.fetch_rcv1
72,fetch_species_distributions,sklearn.datasets.fetch_species_distributions,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.fetch_species_distributions.html,1,sklearn.datasets.fetch_species_distributions
73,get_data_home,sklearn.datasets.get_data_home,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.get_data_home.html,1,sklearn.datasets.get_data_home
74,load_boston,sklearn.datasets.load_boston,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_boston.html,1,sklearn.datasets.load_boston
75,load_breast_cancer,sklearn.datasets.load_breast_cancer,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_breast_cancer.html,1,sklearn.datasets.load_breast_cancer
76,load_diabetes,sklearn.datasets.load_diabetes,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_diabetes.html,1,sklearn.datasets.load_diabetes
77,load_digits,sklearn.datasets.load_digits,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_digits.html,1,sklearn.datasets.load_digits
78,load_files,sklearn.datasets.load_files,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_files.html,1,sklearn.datasets.load_files
79,load_iris,sklearn.datasets.load_iris,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_iris.html,1,sklearn.datasets.load_iris
80,load_linnerud,sklearn.datasets.load_linnerud,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_linnerud.html,1,sklearn.datasets.load_linnerud
81,load_sample_image,sklearn.datasets.load_sample_image,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_sample_image.html,1,sklearn.datasets.load_sample_image
82,load_sample_images,sklearn.datasets.load_sample_images,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_sample_images.html,1,sklearn.datasets.load_sample_images
83,load_svmlight_file,sklearn.datasets.load_svmlight_file,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_svmlight_file.html,1,sklearn.datasets.load_svmlight_file
84,load_svmlight_files,sklearn.datasets.load_svmlight_files,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_svmlight_files.html,1,sklearn.datasets.load_svmlight_files
85,load_wine,sklearn.datasets.load_wine,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_wine.html,1,sklearn.datasets.load_wine
86,make_biclusters,sklearn.datasets.make_biclusters,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_biclusters.html,1,sklearn.datasets.make_biclusters
87,make_blobs,sklearn.datasets.make_blobs,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_blobs.html,1,sklearn.datasets.make_blobs
88,make_checkerboard,sklearn.datasets.make_checkerboard,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_checkerboard.html,1,sklearn.datasets.make_checkerboard
89,make_circles,sklearn.datasets.make_circles,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_circles.html,1,sklearn.datasets.make_circles
90,make_classification,sklearn.datasets.make_classification,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_classification.html,1,sklearn.datasets.make_classification
91,make_friedman1,sklearn.datasets.make_friedman1,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_friedman1.html,1,sklearn.datasets.make_friedman1
92,make_friedman2,sklearn.datasets.make_friedman2,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_friedman2.html,1,sklearn.datasets.make_friedman2
93,make_friedman3,sklearn.datasets.make_friedman3,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_friedman3.html,1,sklearn.datasets.make_friedman3
94,make_gaussian_quantiles,sklearn.datasets.make_gaussian_quantiles,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_gaussian_quantiles.html,1,sklearn.datasets.make_gaussian_quantiles
95,make_hastie_10_2,sklearn.datasets.make_hastie_10_2,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_hastie_10_2.html,1,sklearn.datasets.make_hastie_10_2
96,make_low_rank_matrix,sklearn.datasets.make_low_rank_matrix,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_low_rank_matrix.html,1,sklearn.datasets.make_low_rank_matrix
97,make_moons,sklearn.datasets.make_moons,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_moons.html,1,sklearn.datasets.make_moons
98,make_multilabel_classification,sklearn.datasets.make_multilabel_classification,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_multilabel_classification.html,1,sklearn.datasets.make_multilabel_classification
99,make_regression,sklearn.datasets.make_regression,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_regression.html,1,sklearn.datasets.make_regression
100,make_s_curve,sklearn.datasets.make_s_curve,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_s_curve.html,1,sklearn.datasets.make_s_curve
101,make_sparse_coded_signal,sklearn.datasets.make_sparse_coded_signal,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_sparse_coded_signal.html,1,sklearn.datasets.make_sparse_coded_signal
102,make_sparse_spd_matrix,sklearn.datasets.make_sparse_spd_matrix,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_sparse_spd_matrix.html,1,sklearn.datasets.make_sparse_spd_matrix
103,make_sparse_uncorrelated,sklearn.datasets.make_sparse_uncorrelated,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_sparse_uncorrelated.html,1,sklearn.datasets.make_sparse_uncorrelated
104,make_spd_matrix,sklearn.datasets.make_spd_matrix,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_spd_matrix.html,1,sklearn.datasets.make_spd_matrix
105,make_swiss_roll,sklearn.datasets.make_swiss_roll,https://scikit-learn.org/stable/modules/generated/sklearn.datasets.make_swiss_roll.html,1,sklearn.datasets.make_swiss_roll
106,DictionaryLearning,sklearn.decomposition.DictionaryLearning,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.DictionaryLearning.html,1,sklearn.decomposition.DictionaryLearning
107,FactorAnalysis,sklearn.decomposition.FactorAnalysis,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.FactorAnalysis.html,1,sklearn.decomposition.FactorAnalysis
108,FastICA,sklearn.decomposition.FastICA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.FastICA.html,1,sklearn.decomposition.FastICA
109,IncrementalPCA,sklearn.decomposition.IncrementalPCA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.IncrementalPCA.html,1,sklearn.decomposition.IncrementalPCA
110,KernelPCA,sklearn.decomposition.KernelPCA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.KernelPCA.html,1,sklearn.decomposition.KernelPCA
111,LatentDirichletAllocation,sklearn.decomposition.LatentDirichletAllocation,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.LatentDirichletAllocation.html,1,sklearn.decomposition.LatentDirichletAllocation
112,MiniBatchDictionaryLearning,sklearn.decomposition.MiniBatchDictionaryLearning,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.MiniBatchDictionaryLearning.html,1,sklearn.decomposition.MiniBatchDictionaryLearning
113,MiniBatchSparsePCA,sklearn.decomposition.MiniBatchSparsePCA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.MiniBatchSparsePCA.html,1,sklearn.decomposition.MiniBatchSparsePCA
114,NMF,sklearn.decomposition.NMF,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.NMF.html,1,sklearn.decomposition.NMF
115,PCA,sklearn.decomposition.PCA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.PCA.html,1,sklearn.decomposition.PCA
116,SparsePCA,sklearn.decomposition.SparsePCA,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.SparsePCA.html,1,sklearn.decomposition.SparsePCA
117,SparseCoder,sklearn.decomposition.SparseCoder,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.SparseCoder.html,1,sklearn.decomposition.SparseCoder
118,TruncatedSVD,sklearn.decomposition.TruncatedSVD,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.TruncatedSVD.html,1,sklearn.decomposition.TruncatedSVD
119,dict_learning,sklearn.decomposition.dict_learning,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.dict_learning.html,1,sklearn.decomposition.dict_learning
120,dict_learning_online,sklearn.decomposition.dict_learning_online,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.dict_learning_online.html,1,sklearn.decomposition.dict_learning_online
121,fastica,sklearn.decomposition.fastica,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.fastica.html,1,sklearn.decomposition.fastica
122,non_negative_factorization,sklearn.decomposition.non_negative_factorization,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.non_negative_factorization.html,1,sklearn.decomposition.non_negative_factorization
123,sparse_encode,sklearn.decomposition.sparse_encode,https://scikit-learn.org/stable/modules/generated/sklearn.decomposition.sparse_encode.html,1,sklearn.decomposition.sparse_encode
124,LinearDiscriminantAnalysis,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,https://scikit-learn.org/stable/modules/generated/sklearn.discriminant_analysis.LinearDiscriminantAnalysis.html,1,sklearn.discriminant_analysis.LinearDiscriminantAnalysis
125,QuadraticDiscriminantAnalysis,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,https://scikit-learn.org/stable/modules/generated/sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis.html,1,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis
126,DummyClassifier,sklearn.dummy.DummyClassifier,https://scikit-learn.org/stable/modules/generated/sklearn.dummy.DummyClassifier.html,1,sklearn.dummy.DummyClassifier
127,DummyRegressor,sklearn.dummy.DummyRegressor,https://scikit-learn.org/stable/modules/generated/sklearn.dummy.DummyRegressor.html,1,sklearn.dummy.DummyRegressor
