id,signature_id,att_order,att_name,att_default_value,att_purpose
878,137,8,min_impurity_decrease,0,param
879,137,9,min_impurity_split,None,param
880,137,10,bootstrap,True,param
881,137,11,oob_score,False,param
882,137,12,n_jobs,None,param
883,137,13,random_state,None,param
884,137,14,verbose,0,param
885,137,15,warm_start,False,param
886,137,16,class_weight,None,param
887,138,0,n_estimators,’warn’,param
888,138,1,criterion,’mse’,param
889,138,2,max_depth,None,param
890,138,3,min_samples_split,2,param
891,138,4,min_samples_leaf,1,param
892,138,5,min_weight_fraction_leaf,0,param
893,138,6,max_features,’auto’,param
894,138,7,max_leaf_nodes,None,param
895,138,8,min_impurity_decrease,0,param
896,138,9,min_impurity_split,None,param
897,138,10,bootstrap,True,param
898,138,11,oob_score,False,param
899,138,12,n_jobs,None,param
900,138,13,random_state,None,param
901,138,14,verbose,0,param
902,138,15,warm_start,False,param
903,139,0,n_estimators,’warn’,param
904,139,1,max_depth,5,param
905,139,2,min_samples_split,2,param
906,139,3,min_samples_leaf,1,param
907,139,4,min_weight_fraction_leaf,0,param
908,139,5,max_leaf_nodes,None,param
909,139,6,min_impurity_decrease,0,param
910,139,7,min_impurity_split,None,param
911,139,8,sparse_output,True,param
912,139,9,n_jobs,None,param
913,139,10,random_state,None,param
914,139,11,verbose,0,param
915,139,12,warm_start,False,param
916,140,0,estimators,UNDEF,param
917,140,1,voting,’hard’,param
918,140,2,weights,None,param
919,140,3,n_jobs,None,param
920,140,4,flatten_transform,True,param
921,141,0,estimators,UNDEF,param
922,141,1,weights,None,param
923,141,2,n_jobs,None,param
924,142,0,loss,’least_squares’,param
925,142,1,learning_rate,0.1,param
926,142,2,max_iter,100,param
927,142,3,max_leaf_nodes,31,param
928,142,4,max_depth,None,param
929,142,5,min_samples_leaf,20,param
930,142,6,l2_regularization,0,param
931,142,7,max_bins,256,param
932,142,8,scoring,None,param
933,142,9,validation_fraction,0.1,param
934,142,10,n_iter_no_change,None,param
935,142,11,tol,1E-07,param
936,142,12,verbose,0,param
937,142,13,random_state,None,param
938,143,0,loss,’auto’,param
939,143,1,learning_rate,0.1,param
940,143,2,max_iter,100,param
941,143,3,max_leaf_nodes,31,param
942,143,4,max_depth,None,param
943,143,5,min_samples_leaf,20,param
944,143,6,l2_regularization,0,param
945,143,7,max_bins,256,param
946,143,8,scoring,None,param
947,143,9,validation_fraction,0.1,param
948,143,10,n_iter_no_change,None,param
949,143,11,tol,1E-07,param
950,143,12,verbose,0,param
951,143,13,random_state,None,param
952,155,0,dtype,<class ‘numpy.float64’>,param
953,155,1,separator,UNDEF,param
954,155,2,sparse,True,param
955,155,3,sort,True,param
956,156,0,n_features,1048576,param
957,156,1,input_type,’dict’,param
958,156,2,dtype,<class ‘numpy.float64’>,param
959,156,3,alternate_sign,True,param
960,157,0,image,UNDEF,param
961,157,1,patch_size,UNDEF,param
962,157,2,max_patches,None,param
963,157,3,random_state,None,param
964,158,0,n_x,UNDEF,param
965,158,1,n_y,UNDEF,param
966,158,2,n_z,1,param
967,158,3,mask,None,param
968,158,4,return_as,<class ‘scipy.sparse.coo.coo_matrix’>,param
969,158,5,dtype,<class ‘int’>,param
970,159,0,img,UNDEF,param
971,159,1,mask,None,param
972,159,2,return_as,<class ‘scipy.sparse.coo.coo_matrix’>,param
973,159,3,dtype,None,param
974,160,0,patches,UNDEF,param
975,160,1,image_size,UNDEF,param
976,161,0,patch_size,None,param
977,161,1,max_patches,None,param
978,161,2,random_state,None,param
979,162,0,input,’content’,param
980,162,1,encoding,’utf-8’,param
981,162,2,decode_error,’strict’,param
982,162,3,strip_accents,None,param
983,162,4,lowercase,True,param
984,162,5,preprocessor,None,param
985,162,6,tokenizer,None,param
986,162,7,stop_words,None,param
987,162,8,token_pattern,’(?u)\b\w\w+\b’,param
988,162,9,ngram_range,(1,param
989,162,10,1),UNDEF,param
990,162,11,analyzer,’word’,param
991,162,12,max_df,1,param
992,162,13,min_df,1,param
993,162,14,max_features,None,param
994,162,15,vocabulary,None,param
995,162,16,binary,False,param
996,162,17,dtype,<class ‘numpy.int64’>,param
997,163,0,input,’content’,param
998,163,1,encoding,’utf-8’,param
999,163,2,decode_error,’strict’,param
1000,163,3,strip_accents,None,param
1001,163,4,lowercase,True,param
1002,163,5,preprocessor,None,param
1003,163,6,tokenizer,None,param
1004,163,7,stop_words,None,param
1005,163,8,token_pattern,’(?u)\b\w\w+\b’,param
1006,163,9,ngram_range,(1,param
1007,163,10,1),UNDEF,param
1008,163,11,analyzer,’word’,param
1009,163,12,n_features,1048576,param
1010,163,13,binary,False,param
1011,163,14,norm,’l2’,param
1012,163,15,alternate_sign,True,param
1013,163,16,dtype,<class ‘numpy.float64’>,param
1014,164,0,norm,’l2’,param
1015,164,1,use_idf,True,param
1016,164,2,smooth_idf,True,param
1017,164,3,sublinear_tf,False,param
1018,165,0,input,’content’,param
1019,165,1,encoding,’utf-8’,param
1020,165,2,decode_error,’strict’,param
1021,165,3,strip_accents,None,param
1022,165,4,lowercase,True,param
1023,165,5,preprocessor,None,param
1024,165,6,tokenizer,None,param
1025,165,7,analyzer,’word’,param
1026,165,8,stop_words,None,param
1027,165,9,token_pattern,’(?u)\b\w\w+\b’,param
1028,165,10,ngram_range,(1,param
1029,165,11,1),UNDEF,param
1030,165,12,max_df,1,param
1031,165,13,min_df,1,param
1032,165,14,max_features,None,param
1033,165,15,vocabulary,None,param
1034,165,16,binary,False,param
1035,165,17,dtype,<class ‘numpy.float64’>,param
1036,165,18,norm,’l2’,param
1037,165,19,use_idf,True,param
1038,165,20,smooth_idf,True,param
1039,165,21,sublinear_tf,False,param
1040,166,0,score_func,<function f_classif>,param
1041,166,1,mode,’percentile’,param
1042,166,2,param,1E-05,param
1043,167,0,score_func,<function f_classif>,param
1044,167,1,percentile,10,param
1045,168,0,score_func,<function f_classif>,param
1046,168,1,k,10,param
1047,169,0,score_func,<function f_classif>,param
1048,169,1,alpha,0.05,param
1049,170,0,score_func,<function f_classif>,param
1050,170,1,alpha,0.05,param
1051,171,0,estimator,UNDEF,param
1052,171,1,threshold,None,param
1053,171,2,prefit,False,param
1054,171,3,norm_order,1,param
1055,171,4,max_features,None,param
1056,172,0,score_func,<function f_classif>,param
1057,172,1,alpha,0.05,param
1058,173,0,estimator,UNDEF,param
1059,173,1,n_features_to_select,None,param
1060,173,2,step,1,param
1061,173,3,verbose,0,param
1062,174,0,estimator,UNDEF,param
1063,174,1,step,1,param
1064,174,2,min_features_to_select,1,param
1065,174,3,cv,’warn’,param
1066,174,4,scoring,None,param
1067,174,5,verbose,0,param
1068,174,6,n_jobs,None,param
1069,175,0,threshold,0,param
1070,176,0,X,UNDEF,param
1071,176,1,y,UNDEF,param
1072,177,0,X,UNDEF,param
1073,177,1,y,UNDEF,param
1074,178,0,X,UNDEF,param
1075,178,1,y,UNDEF,param
1076,178,2,center,True,param
1077,179,0,X,UNDEF,param
1078,179,1,y,UNDEF,param
1079,179,2,discrete_features,’auto’,param
1080,179,3,n_neighbors,3,param
1081,179,4,copy,True,param
1082,179,5,random_state,None,param
1083,180,0,X,UNDEF,param
1084,180,1,y,UNDEF,param
1085,180,2,discrete_features,’auto’,param
1086,180,3,n_neighbors,3,param
1087,180,4,copy,True,param
1088,180,5,random_state,None,param
1089,181,0,kernel,None,param
1090,181,1,optimizer,’fmin_l_bfgs_b’,param
1091,181,2,n_restarts_optimizer,0,param
1092,181,3,max_iter_predict,100,param
1093,181,4,warm_start,False,param
1094,181,5,copy_X_train,True,param
1095,181,6,random_state,None,param
1096,181,7,multi_class,’one_vs_rest’,param
1097,181,8,n_jobs,None,param
1098,182,0,kernel,None,param
1099,182,1,alpha,1E-10,param
1100,182,2,optimizer,’fmin_l_bfgs_b’,param
1101,182,3,n_restarts_optimizer,0,param
1102,182,4,normalize_y,False,param
1103,182,5,copy_X_train,True,param
1104,182,6,random_state,None,param
1105,183,0,kernels,UNDEF,param
1106,184,0,constant_value,1,param
1107,184,1,constant_value_bounds,(1e-05,param
1108,184,2,100000.0),UNDEF,param
1109,185,0,sigma_0,1,param
1110,185,1,sigma_0_bounds,(1e-05,param
1111,185,2,100000.0),UNDEF,param
1112,186,0,length_scale,1,param
1113,186,1,periodicity,1,param
1114,186,2,length_scale_bounds,(1e-05,param
1115,186,3,100000.0),UNDEF,param
1116,186,4,periodicity_bounds,(1e-05,param
1117,186,5,100000.0),UNDEF,param
1118,187,0,kernel,UNDEF,param
1119,187,1,exponent,UNDEF,param
1120,190,0,length_scale,1,param
1121,190,1,length_scale_bounds,(1e-05,param
1122,190,2,100000.0),UNDEF,param
1123,190,3,nu,1.5,param
1124,191,0,gamma,1,param
1125,191,1,gamma_bounds,(1e-05,param
1126,191,2,100000.0),UNDEF,param
1127,191,3,metric,’linear’,param
1128,191,4,pairwise_kernels_kwargs,None,param
1129,192,0,k1,UNDEF,param
1130,192,1,k2,UNDEF,param
1131,193,0,length_scale,1,param
1132,193,1,length_scale_bounds,(1e-05,param
1133,193,2,100000.0),UNDEF,param
1134,194,0,length_scale,1,param
1135,194,1,alpha,1,param
1136,194,2,length_scale_bounds,(1e-05,param
1137,194,3,100000.0),UNDEF,param
1138,194,4,alpha_bounds,(1e-05,param
1139,194,5,100000.0),UNDEF,param
1140,195,0,k1,UNDEF,param
1141,195,1,k2,UNDEF,param
1142,196,0,noise_level,1,param
1143,196,1,noise_level_bounds,(1e-05,param
1144,196,2,100000.0),UNDEF,param
1145,197,0,y_min,None,param
1146,197,1,y_max,None,param
1147,197,2,increasing,True,param
1148,197,3,out_of_bounds,’nan’,param
1149,198,0,x,UNDEF,param
1150,198,1,y,UNDEF,param
1151,199,0,y,UNDEF,param
1152,199,1,sample_weight,None,param
1153,199,2,y_min,None,param
1154,199,3,y_max,None,param
1155,199,4,increasing,True,param
1156,200,0,missing_values,nan,param
1157,200,1,strategy,’mean’,param
1158,200,2,fill_value,None,param
1159,200,3,verbose,0,param
1160,200,4,copy,True,param
1161,200,5,add_indicator,False,param
1162,201,0,estimator,None,param
1163,201,1,missing_values,nan,param
1164,201,2,sample_posterior,False,param
1165,201,3,max_iter,10,param
1166,201,4,tol,0.001,param
1167,201,5,n_nearest_features,None,param
1168,201,6,initial_strategy,’mean’,param
1169,201,7,imputation_order,’ascending’,param
1170,201,8,min_value,None,param
1171,201,9,max_value,None,param
1172,201,10,verbose,0,param
1173,201,11,random_state,None,param
1174,201,12,add_indicator,False,param
1175,202,0,missing_values,nan,param
1176,202,1,features,’missing-only’,param
1177,202,2,sparse,’auto’,param
1178,202,3,error_on_new,True,param
1179,203,0,sample_steps,2,param
1180,203,1,sample_interval,None,param
1181,204,0,kernel,’rbf’,param
1182,204,1,gamma,None,param
1183,204,2,coef0,None,param
1184,204,3,degree,None,param
1185,204,4,kernel_params,None,param
1186,204,5,n_components,100,param
1187,204,6,random_state,None,param
1188,205,0,gamma,1,param
1189,205,1,n_components,100,param
1190,205,2,random_state,None,param
1191,206,0,skewedness,1,param
1192,206,1,n_components,100,param
1193,206,2,random_state,None,param
1194,207,0,alpha,1,param
1195,207,1,kernel,’linear’,param
1196,207,2,gamma,None,param
1197,207,3,degree,3,param
1198,207,4,coef0,1,param
1199,207,5,kernel_params,None,param
1200,208,0,n_iter,300,param
1201,208,1,tol,0.001,param
1202,208,2,alpha_1,1E-06,param
1203,208,3,alpha_2,1E-06,param
1204,208,4,lambda_1,1E-06,param
1205,208,5,lambda_2,1E-06,param
1206,208,6,compute_score,False,param
1207,208,7,threshold_lambda,10000,param
1208,208,8,fit_intercept,True,param
1209,208,9,normalize,False,param
1210,208,10,copy_X,True,param
1211,208,11,verbose,False,param
1212,209,0,n_iter,300,param
1213,209,1,tol,0.001,param
1214,209,2,alpha_1,1E-06,param
1215,209,3,alpha_2,1E-06,param
1216,209,4,lambda_1,1E-06,param
1217,209,5,lambda_2,1E-06,param
1218,209,6,compute_score,False,param
1219,209,7,fit_intercept,True,param
1220,209,8,normalize,False,param
1221,209,9,copy_X,True,param
1222,209,10,verbose,False,param
1223,210,0,alpha,1,param
1224,210,1,l1_ratio,0.5,param
1225,210,2,fit_intercept,True,param
1226,210,3,normalize,False,param
1227,210,4,precompute,False,param
1228,210,5,max_iter,1000,param
1229,210,6,copy_X,True,param
1230,210,7,tol,0.0001,param
1231,210,8,warm_start,False,param
1232,210,9,positive,False,param
1233,210,10,random_state,None,param
1234,210,11,selection,’cyclic’,param
1235,211,0,l1_ratio,0.5,param
1236,211,1,eps,0.001,param
1237,211,2,n_alphas,100,param
1238,211,3,alphas,None,param
1239,211,4,fit_intercept,True,param
1240,211,5,normalize,False,param
1241,211,6,precompute,’auto’,param
1242,211,7,max_iter,1000,param
1243,211,8,tol,0.0001,param
1244,211,9,cv,’warn’,param
1245,211,10,copy_X,True,param
1246,211,11,verbose,0,param
1247,211,12,n_jobs,None,param
1248,211,13,positive,False,param
1249,211,14,random_state,None,param
1250,211,15,selection,’cyclic’,param
1251,212,0,epsilon,1.35,param
1252,212,1,max_iter,100,param
1253,212,2,alpha,0.0001,param
1254,212,3,warm_start,False,param
1255,212,4,fit_intercept,True,param
1256,212,5,tol,1E-05,param
1257,213,0,fit_intercept,True,param
1258,213,1,verbose,False,param
1259,213,2,normalize,True,param
1260,213,3,precompute,’auto’,param
1261,213,4,n_nonzero_coefs,500,param
1262,213,5,eps,2.22044604925031E-16,param
1263,213,6,copy_X,True,param
1264,213,7,fit_path,True,param
1265,213,8,positive,False,param
1266,214,0,fit_intercept,True,param
1267,214,1,verbose,False,param
1268,214,2,max_iter,500,param
1269,214,3,normalize,True,param
1270,214,4,precompute,’auto’,param
1271,214,5,cv,’warn’,param
1272,214,6,max_n_alphas,1000,param
1273,214,7,n_jobs,None,param
1274,214,8,eps,2.22044604925031E-16,param
1275,214,9,copy_X,True,param
1276,214,10,positive,False,param
1277,215,0,alpha,1,param
1278,215,1,fit_intercept,True,param
1279,215,2,normalize,False,param
1280,215,3,precompute,False,param
1281,215,4,copy_X,True,param
1282,215,5,max_iter,1000,param
1283,215,6,tol,0.0001,param
1284,215,7,warm_start,False,param
1285,215,8,positive,False,param
1286,215,9,random_state,None,param
1287,215,10,selection,’cyclic’,param
1288,216,0,eps,0.001,param
1289,216,1,n_alphas,100,param
1290,216,2,alphas,None,param
1291,216,3,fit_intercept,True,param
1292,216,4,normalize,False,param
1293,216,5,precompute,’auto’,param
1294,216,6,max_iter,1000,param
1295,216,7,tol,0.0001,param
1296,216,8,copy_X,True,param
1297,216,9,cv,’warn’,param
1298,216,10,verbose,False,param
1299,216,11,n_jobs,None,param
1300,216,12,positive,False,param
1301,216,13,random_state,None,param
1302,216,14,selection,’cyclic’,param
1303,217,0,alpha,1,param
1304,217,1,fit_intercept,True,param
1305,217,2,verbose,False,param
1306,217,3,normalize,True,param
1307,217,4,precompute,’auto’,param
1308,217,5,max_iter,500,param
1309,217,6,eps,2.22044604925031E-16,param
1310,217,7,copy_X,True,param
1311,217,8,fit_path,True,param
1312,217,9,positive,False,param
1313,218,0,fit_intercept,True,param
1314,218,1,verbose,False,param
1315,218,2,max_iter,500,param
1316,218,3,normalize,True,param
1317,218,4,precompute,’auto’,param
1318,218,5,cv,’warn’,param
1319,218,6,max_n_alphas,1000,param
1320,218,7,n_jobs,None,param
1321,218,8,eps,2.22044604925031E-16,param
1322,218,9,copy_X,True,param
1323,218,10,positive,False,param
1324,219,0,criterion,’aic’,param
1325,219,1,fit_intercept,True,param
1326,219,2,verbose,False,param
1327,219,3,normalize,True,param
1328,219,4,precompute,’auto’,param
1329,219,5,max_iter,500,param
1330,219,6,eps,2.22044604925031E-16,param
1331,219,7,copy_X,True,param
1332,219,8,positive,False,param
1333,220,0,fit_intercept,True,param
1334,220,1,normalize,False,param
1335,220,2,copy_X,True,param
1336,220,3,n_jobs,None,param
1337,221,0,penalty,’l2’,param
1338,221,1,dual,False,param
1339,221,2,tol,0.0001,param
1340,221,3,C,1,param
1341,221,4,fit_intercept,True,param
1342,221,5,intercept_scaling,1,param
1343,221,6,class_weight,None,param
1344,221,7,random_state,None,param
1345,221,8,solver,’warn’,param
1346,221,9,max_iter,100,param
1347,221,10,multi_class,’warn’,param
1348,221,11,verbose,0,param
1349,221,12,warm_start,False,param
1350,221,13,n_jobs,None,param
1351,221,14,l1_ratio,None,param
1352,222,0,Cs,10,param
1353,222,1,fit_intercept,True,param
1354,222,2,cv,’warn’,param
1355,222,3,dual,False,param
1356,222,4,penalty,’l2’,param
1357,222,5,scoring,None,param
1358,222,6,solver,’lbfgs’,param
1359,222,7,tol,0.0001,param
1360,222,8,max_iter,100,param
1361,222,9,class_weight,None,param
1362,222,10,n_jobs,None,param
1363,222,11,verbose,0,param
1364,222,12,refit,True,param
1365,222,13,intercept_scaling,1,param
1366,222,14,multi_class,’warn’,param
1367,222,15,random_state,None,param
1368,222,16,l1_ratios,None,param
1369,223,0,alpha,1,param
1370,223,1,fit_intercept,True,param
1371,223,2,normalize,False,param
1372,223,3,copy_X,True,param
1373,223,4,max_iter,1000,param
1374,223,5,tol,0.0001,param
1375,223,6,warm_start,False,param
1376,223,7,random_state,None,param
1377,223,8,selection,’cyclic’,param
1378,224,0,alpha,1,param
1379,224,1,l1_ratio,0.5,param
1380,224,2,fit_intercept,True,param
1381,224,3,normalize,False,param
1382,224,4,copy_X,True,param
1383,224,5,max_iter,1000,param
1384,224,6,tol,0.0001,param
1385,224,7,warm_start,False,param
1386,224,8,random_state,None,param
1387,224,9,selection,’cyclic’,param
1388,225,0,eps,0.001,param
1389,225,1,n_alphas,100,param
1390,225,2,alphas,None,param
1391,225,3,fit_intercept,True,param
1392,225,4,normalize,False,param
1393,225,5,max_iter,1000,param
1394,225,6,tol,0.0001,param
1395,225,7,copy_X,True,param
1396,225,8,cv,’warn’,param
1397,225,9,verbose,False,param
1398,225,10,n_jobs,None,param
1399,225,11,random_state,None,param
1400,225,12,selection,’cyclic’,param
1401,226,0,l1_ratio,0.5,param
1402,226,1,eps,0.001,param
1403,226,2,n_alphas,100,param
1404,226,3,alphas,None,param
1405,226,4,fit_intercept,True,param
1406,226,5,normalize,False,param
1407,226,6,max_iter,1000,param
1408,226,7,tol,0.0001,param
1409,226,8,cv,’warn’,param
1410,226,9,copy_X,True,param
1411,226,10,verbose,0,param
1412,226,11,n_jobs,None,param
1413,226,12,random_state,None,param
1414,226,13,selection,’cyclic’,param
1415,227,0,n_nonzero_coefs,None,param
1416,227,1,tol,None,param
1417,227,2,fit_intercept,True,param
1418,227,3,normalize,True,param
1419,227,4,precompute,’auto’,param
1420,228,0,copy,True,param
1421,228,1,fit_intercept,True,param
1422,228,2,normalize,True,param
1423,228,3,max_iter,None,param
1424,228,4,cv,’warn’,param
1425,228,5,n_jobs,None,param
1426,228,6,verbose,False,param
1427,229,0,C,1,param
1428,229,1,fit_intercept,True,param
1429,229,2,max_iter,1000,param
1430,229,3,tol,0.001,param
1431,229,4,early_stopping,False,param
1432,229,5,validation_fraction,0.1,param
1433,229,6,n_iter_no_change,5,param
1434,229,7,shuffle,True,param
1435,229,8,verbose,0,param
1436,229,9,loss,’hinge’,param
1437,229,10,n_jobs,None,param
1438,229,11,random_state,None,param
1439,229,12,warm_start,False,param
1440,229,13,class_weight,None,param
1441,229,14,average,False,param
1442,230,0,C,1,param
1443,230,1,fit_intercept,True,param
1444,230,2,max_iter,1000,param
1445,230,3,tol,0.001,param
1446,230,4,early_stopping,False,param
1447,230,5,validation_fraction,0.1,param
1448,230,6,n_iter_no_change,5,param
1449,230,7,shuffle,True,param
1450,230,8,verbose,0,param
1451,230,9,loss,’epsilon_insensitive’,param
1452,230,10,epsilon,0.1,param
1453,230,11,random_state,None,param
1454,230,12,warm_start,False,param
1455,230,13,average,False,param
1456,231,0,penalty,None,param
1457,231,1,alpha,0.0001,param
1458,231,2,fit_intercept,True,param
1459,231,3,max_iter,1000,param
1460,231,4,tol,0.001,param
1461,231,5,shuffle,True,param
1462,231,6,verbose,0,param
1463,231,7,eta0,1,param
1464,231,8,n_jobs,None,param
1465,231,9,random_state,0,param
1466,231,10,early_stopping,False,param
1467,231,11,validation_fraction,0.1,param
1468,231,12,n_iter_no_change,5,param
1469,231,13,class_weight,None,param
1470,231,14,warm_start,False,param
1471,232,0,base_estimator,None,param
1472,232,1,min_samples,None,param
1473,232,2,residual_threshold,None,param
1474,232,3,is_data_valid,None,param
1475,232,4,is_model_valid,None,param
1476,232,5,max_trials,100,param
1477,232,6,max_skips,inf,param
1478,232,7,stop_n_inliers,inf,param
1479,232,8,stop_score,inf,param
1480,232,9,stop_probability,0.99,param
1481,232,10,loss,’absolute_loss’,param
1482,232,11,random_state,None,param
1483,233,0,alpha,1,param
1484,233,1,fit_intercept,True,param
1485,233,2,normalize,False,param
1486,233,3,copy_X,True,param
1487,233,4,max_iter,None,param
1488,233,5,tol,0.001,param
1489,233,6,solver,’auto’,param
1490,233,7,random_state,None,param
1491,234,0,alpha,1,param
1492,234,1,fit_intercept,True,param
1493,234,2,normalize,False,param
1494,234,3,copy_X,True,param
1495,234,4,max_iter,None,param
1496,234,5,tol,0.001,param
1497,234,6,class_weight,None,param
1498,234,7,solver,’auto’,param
1499,234,8,random_state,None,param
1500,235,0,alphas,(0.1,param
1501,235,1,1,UNDEF,param
1502,235,2,10.0),UNDEF,param
1503,235,3,fit_intercept,True,param
1504,235,4,normalize,False,param
1505,235,5,scoring,None,param
1506,235,6,cv,None,param
1507,235,7,class_weight,None,param
1508,235,8,store_cv_values,False,param
1509,236,0,alphas,(0.1,param
1510,236,1,1,UNDEF,param
1511,236,2,10.0),UNDEF,param
1512,236,3,fit_intercept,True,param
1513,236,4,normalize,False,param
1514,236,5,scoring,None,param
1515,236,6,cv,None,param
1516,236,7,gcv_mode,None,param
1517,236,8,store_cv_values,False,param
1518,237,0,loss,’hinge’,param
1519,237,1,penalty,’l2’,param
1520,237,2,alpha,0.0001,param
1521,237,3,l1_ratio,0.15,param
1522,237,4,fit_intercept,True,param
1523,237,5,max_iter,1000,param
1524,237,6,tol,0.001,param
1525,237,7,shuffle,True,param
1526,237,8,verbose,0,param
1527,237,9,epsilon,0.1,param
1528,237,10,n_jobs,None,param
1529,237,11,random_state,None,param
1530,237,12,learning_rate,’optimal’,param
1531,237,13,eta0,0,param
1532,237,14,power_t,0.5,param
1533,237,15,early_stopping,False,param
1534,237,16,validation_fraction,0.1,param
1535,237,17,n_iter_no_change,5,param
1536,237,18,class_weight,None,param
1537,237,19,warm_start,False,param
1538,237,20,average,False,param
1539,238,0,loss,’squared_loss’,param
1540,238,1,penalty,’l2’,param
1541,238,2,alpha,0.0001,param
1542,238,3,l1_ratio,0.15,param
1543,238,4,fit_intercept,True,param
1544,238,5,max_iter,1000,param
1545,238,6,tol,0.001,param
1546,238,7,shuffle,True,param
1547,238,8,verbose,0,param
1548,238,9,epsilon,0.1,param
1549,238,10,random_state,None,param
1550,238,11,learning_rate,’invscaling’,param
1551,238,12,eta0,0.01,param
1552,238,13,power_t,0.25,param
1553,238,14,early_stopping,False,param
1554,238,15,validation_fraction,0.1,param
1555,238,16,n_iter_no_change,5,param
1556,238,17,warm_start,False,param
1557,238,18,average,False,param
1558,239,0,fit_intercept,True,param
1559,239,1,copy_X,True,param
1560,239,2,max_subpopulation,10000,param
1561,239,3,n_subsamples,None,param
1562,239,4,max_iter,300,param
1563,239,5,tol,0.001,param
1564,239,6,random_state,None,param
1565,239,7,n_jobs,None,param
1566,239,8,verbose,False,param
1567,240,0,X,UNDEF,param
1568,240,1,y,UNDEF,param
1569,240,2,l1_ratio,0.5,param
1570,240,3,eps,0.001,param
1571,240,4,n_alphas,100,param
1572,240,5,alphas,None,param
1573,240,6,precompute,’auto’,param
1574,240,7,Xy,None,param
1575,240,8,copy_X,True,param
1576,240,9,coef_init,None,param
1577,240,10,verbose,False,param
1578,240,11,return_n_iter,False,param
1579,240,12,positive,False,param
1580,240,13,check_input,True,param
1581,240,14,**params,UNDEF,param
1582,241,0,X,UNDEF,param
1583,241,1,y,UNDEF,param
1584,241,2,Xy,None,param
1585,241,3,Gram,None,param
1586,241,4,max_iter,500,param
1587,241,5,alpha_min,0,param
1588,241,6,method,’lar’,param
1589,241,7,copy_X,True,param
1590,241,8,eps,2.22044604925031E-16,param
1591,241,9,copy_Gram,True,param
1592,241,10,verbose,0,param
1593,241,11,return_path,True,param
1594,241,12,return_n_iter,False,param
1595,241,13,positive,False,param
1596,242,0,Xy,UNDEF,param
1597,242,1,Gram,UNDEF,param
1598,242,2,n_samples,UNDEF,param
1599,242,3,max_iter,500,param
1600,242,4,alpha_min,0,param
1601,242,5,method,’lar’,param
1602,242,6,copy_X,True,param
1603,242,7,eps,2.22044604925031E-16,param
1604,242,8,copy_Gram,True,param
1605,242,9,verbose,0,param
1606,242,10,return_path,True,param
1607,242,11,return_n_iter,False,param
1608,242,12,positive,False,param
1609,243,0,X,UNDEF,param
1610,243,1,y,UNDEF,param
1611,243,2,eps,0.001,param
1612,243,3,n_alphas,100,param
1613,243,4,alphas,None,param
1614,243,5,precompute,’auto’,param
1615,243,6,Xy,None,param
1616,243,7,copy_X,True,param
1617,243,8,coef_init,None,param
1618,243,9,verbose,False,param
1619,243,10,return_n_iter,False,param
1620,243,11,positive,False,param
1621,243,12,**params,UNDEF,param
1622,244,0,X,UNDEF,param
1623,244,1,y,UNDEF,param
1624,244,2,n_nonzero_coefs,None,param
1625,244,3,tol,None,param
1626,244,4,precompute,False,param
1627,244,5,copy_X,True,param
1628,244,6,return_path,False,param
1629,244,7,return_n_iter,False,param
1630,245,0,Gram,UNDEF,param
1631,245,1,Xy,UNDEF,param
1632,245,2,n_nonzero_coefs,None,param
1633,245,3,tol,None,param
1634,245,4,norms_squared,None,param
1635,245,5,copy_Gram,True,param
1636,245,6,copy_Xy,True,param
1637,245,7,return_path,False,param
1638,245,8,return_n_iter,False,param
1639,246,0,X,UNDEF,param
1640,246,1,y,UNDEF,param
1641,246,2,alpha,UNDEF,param
1642,246,3,sample_weight,None,param
1643,246,4,solver,’auto’,param
1644,246,5,max_iter,None,param
1645,246,6,tol,0.001,param
1646,246,7,verbose,0,param
1647,246,8,random_state,None,param
1648,246,9,return_n_iter,False,param
1649,246,10,return_intercept,False,param
1650,246,11,check_input,True,param
1651,247,0,n_neighbors,5,param
1652,247,1,n_components,2,param
1653,247,2,eigen_solver,’auto’,param
1654,247,3,tol,0,param
1655,247,4,max_iter,None,param
1656,247,5,path_method,’auto’,param
1657,247,6,neighbors_algorithm,’auto’,param
1658,247,7,n_jobs,None,param
1659,248,0,n_neighbors,5,param
1660,248,1,n_components,2,param
1661,248,2,reg,0.001,param
1662,248,3,eigen_solver,’auto’,param
1663,248,4,tol,1E-06,param
1664,248,5,max_iter,100,param
1665,248,6,method,’standard’,param
1666,248,7,hessian_tol,0.0001,param
1667,248,8,modified_tol,1E-12,param
1668,248,9,neighbors_algorithm,’auto’,param
1669,248,10,random_state,None,param
1670,248,11,n_jobs,None,param
1671,249,0,n_components,2,param
1672,249,1,metric,True,param
1673,249,2,n_init,4,param
1674,249,3,max_iter,300,param
1675,249,4,verbose,0,param
1676,249,5,eps,0.001,param
1677,249,6,n_jobs,None,param
1678,249,7,random_state,None,param
1679,249,8,dissimilarity,’euclidean’,param
1680,250,0,n_components,2,param
1681,250,1,affinity,’nearest_neighbors’,param
1682,250,2,gamma,None,param
1683,250,3,random_state,None,param
1684,250,4,eigen_solver,None,param
1685,250,5,n_neighbors,None,param
1686,250,6,n_jobs,None,param
1687,251,0,n_components,2,param
1688,251,1,perplexity,30,param
1689,251,2,early_exaggeration,12,param
1690,251,3,learning_rate,200,param
1691,251,4,n_iter,1000,param
1692,251,5,n_iter_without_progress,300,param
1693,251,6,min_grad_norm,1E-07,param
